Posizione	Nome utente	Risposte date	Punteggio	Datetime
868	paperoga	31	401177.388	2014-04-09T18:01:05.460862
869	anto42	25	396963.696	2014-04-09T18:01:05.460862
870	norat	37	394456.108	2014-04-09T18:01:05.460862
871	Zotilan	33	392424.92	2014-04-09T18:01:05.460862
872	hackerplace92	30	392357.427	2014-04-09T18:01:05.460862
873	edobeckham	29	392133.58	2014-04-09T18:01:05.460862
874	sissibissi	33	391088.408	2014-04-09T18:01:05.460862
875	cpeg52	27	390574.676	2014-04-09T18:01:05.460862
876	Pepper 72	34	389341.163	2014-04-09T18:01:05.460862
877	solotoro	27	389288.08	2014-04-09T18:01:05.460862
878	rikymancini25	26	387157.283	2014-04-09T18:01:05.460862
879	jaaba	29	385706.265	2014-04-09T18:01:05.460862
880	garanzia	26	382787.453	2014-04-09T18:01:05.460862
881	rena55	43	382758.918	2014-04-09T18:01:05.460862
882	pedro1987	28	377234.79	2014-04-09T18:01:05.460862
883	ndfprof	30	377126.393	2014-04-09T18:01:05.460862
884	s4ndr0	26	376165.118	2014-04-09T18:01:05.460862
885	alpino73	25	375932.867	2014-04-09T18:01:05.460862
886	martyz	34	374376.59	2014-04-09T18:01:05.460862
887	luquegreen	43	374318.23	2014-04-09T18:01:05.460862
888	ivan_f	34	374220.165	2014-04-09T18:01:05.460862
889	Raff.7	26	372815.35	2014-04-09T18:01:05.460862
890	ernst	26	371970.173	2014-04-09T18:01:05.460862
891	darioluppino	29	371785.687	2014-04-09T18:01:05.460862
892	danny13	33	368557.323	2014-04-09T18:01:05.460862
893	Eneru	25	366718.933	2014-04-09T18:01:05.460862
894	ascanio12	27	365657.734	2014-04-09T18:01:05.460862
895	Apbruzzle10	26	364942.452	2014-04-09T18:01:05.460862
896	Kammamuri	41	364803.946	2014-04-09T18:01:05.460862
897	martinottola	27	364179.455	2014-04-09T18:01:05.460862
898	enigammi	28	363761.187	2014-04-09T18:01:05.460862
899	Rotca_Orne	24	363250.785	2014-04-09T18:01:05.460862
900	yw60	23	360434.444	2014-04-09T18:01:05.460862
901	NikoLiccia98	39	358731.167	2014-04-09T18:01:05.460862
902	dalcomp	28	358658.048	2014-04-09T18:01:05.460862
903	iridea	26	358351.322	2014-04-09T18:01:05.460862
904	BeppeAlco	34	358217.178	2014-04-09T18:01:05.460862
905	tassi	26	357739.236	2014-04-09T18:01:05.460862
906	Lorenzo93	33	354283.86	2014-04-09T18:01:05.460862
907	64gabriele	26	353740.876	2014-04-09T18:01:05.460862
908	nene776	25	352259.257	2014-04-09T18:01:05.460862
909	housewife	40	348048.242	2014-04-09T18:01:05.460862
910	mvb	25	343067.67	2014-04-09T18:01:05.460862
911	Umbe53	34	342303.454	2014-04-09T18:01:05.460862
912	drenamai	31	339922.773	2014-04-09T18:01:05.460862
913	manuel89	24	338353.532	2014-04-09T18:01:05.460862
914	ASK	26	337322.779	2014-04-09T18:01:05.460862
915	padolenio	32	335352.49	2014-04-09T18:01:05.460862
916	Celafaremo	25	334033.475	2014-04-09T18:01:05.460862
917	Ririh	25	332753.529	2014-04-09T18:01:05.460862
918	Doby51	30	332116.83	2014-04-09T18:01:05.460862
919	Pink	25	329445.394	2014-04-09T18:01:05.460862
920	giulioromanelli	24	328020.308	2014-04-09T18:01:05.460862
921	clacax	40	327872.178	2014-04-09T18:01:05.460862
922	oppla89	16	327435.262	2014-04-09T18:01:05.460862
923	monieffe	25	327288.998	2014-04-09T18:01:05.460862
924	elderon	34	326900.478	2014-04-09T18:01:05.460862
925	ale88	25	324078.37	2014-04-09T18:01:05.460862
926	tb5	29	323954.568	2014-04-09T18:01:05.460862
927	sara_83	25	323611.437	2014-04-09T18:01:05.460862
928	DAGO1970	25	322567.552	2014-04-09T18:01:05.460862
929	fbgiacomello	21	322542.673	2014-04-09T18:01:05.460862
930	dalca	25	314475.125	2014-04-09T18:01:05.460862
931	tersalit	23	314082.072	2014-04-09T18:01:05.460862
932	Silvia.Mazzucco	31	313862.054	2014-04-09T18:01:05.460862
933	slvpll	42	310241.212	2014-04-09T18:01:05.460862
934	amigiu	37	302413.822	2014-04-09T18:01:05.460862
935	clrscr	22	302368.955	2014-04-09T18:01:05.460862
936	stef.dal	22	301764.064	2014-04-09T18:01:05.460862
937	alemihai40	24	301615.75	2014-04-09T18:01:05.460862
938	gianlucar73	24	300739.499	2014-04-09T18:01:05.460862
939	riccardino	19	298826.971	2014-04-09T18:01:05.460862
940	gatoss	28	297890.426	2014-04-09T18:01:05.460862
941	mailpaola	14	297486.098	2014-04-09T18:01:05.460862
942	tankre	31	297246.934	2014-04-09T18:01:05.460862
943	topolino	27	295149.157	2014-04-09T18:01:05.460862
944	Costante	26	294487.074	2014-04-09T18:01:05.460862
945	giustino	27	294239.595	2014-04-09T18:01:05.460862
946	Darkangel0077	26	288891.609	2014-04-09T18:01:05.460862
947	Ferracuti	24	288616.991	2014-04-09T18:01:05.460862
948	ocean13	22	287765.368	2014-04-09T18:01:05.460862
949	nana26	24	286405.762	2014-04-09T18:01:05.460862
950	Alamanni	29	281247.703	2014-04-09T18:01:05.460862
951	Bep83	33	279827.339	2014-04-09T18:01:05.460862
952	Abramites	20	277416.45	2014-04-09T18:01:05.460862
953	martuscia	25	276462.436	2014-04-09T18:01:05.460862
954	saudade19750	31	275951.209	2014-04-09T18:01:05.460862
955	lucis	29	274932.126	2014-04-09T18:01:05.460862
956	house	21	271127.035	2014-04-09T18:01:05.460862
957	yaoweh	22	270251.578	2014-04-09T18:01:05.460862
958	Bertz	22	269760.27	2014-04-09T18:01:05.460862
959	speeda	21	268662.485	2014-04-09T18:01:05.460862
960	bresaola	29	268482.949	2014-04-09T18:01:05.460862
961	Iulia17	23	267288.834	2014-04-09T18:01:05.460862
962	Gerrifanzia	21	265834.751	2014-04-09T18:01:05.460862
963	FCarl	21	264459.842	2014-04-09T18:01:05.460862
964	frodo4	31	262485.35	2014-04-09T18:01:05.460862
965	amihai	28	261760.668	2014-04-09T18:01:05.460862
966	fraaaaa	23	259085.188	2014-04-09T18:01:05.460862
967	97.h.k.	24	258133.807	2014-04-09T18:01:05.460862
968	manu.92	26	258071.313	2014-04-09T18:01:05.460862
969	albe94	20	257429.155	2014-04-09T18:01:05.460862
970	zoythum	19	256760.859	2014-04-09T18:01:05.460862
971	lonerosimone	15	255437.044	2014-04-09T18:01:05.460862
972	pedropedrito	25	254318.15	2014-04-09T18:01:05.460862
973	gio73	18	254186.855	2014-04-09T18:01:05.460862
974	cldlomb	20	253231.116	2014-04-09T18:01:05.460862
975	dyllin	15	250499.287	2014-04-09T18:01:05.460862
976	duranzo89	20	248926.403	2014-04-09T18:01:05.460862
977	da-ghi	8	248650.73	2014-04-09T18:01:05.460862
978	fede85	24	247881.575	2014-04-09T18:01:05.460862
979	Fabio1999	30	247792.895	2014-04-09T18:01:05.460862
980	CristinaM	25	246824.82	2014-04-09T18:01:05.460862
981	Calenord	20	246514.967	2014-04-09T18:01:05.460862
982	soniador	19	245395.859	2014-04-09T18:01:05.460862
983	chronos	20	245319.475	2014-04-09T18:01:05.460862
984	milukia	20	245100.373	2014-04-09T18:01:05.460862
985	martevale	20	241684.452	2014-04-09T18:01:05.460862
986	Artick82	18	238999.637	2014-04-09T18:01:05.460862
987	Natico	25	237074.324	2014-04-09T18:01:05.460862
988	amihai2c	20	236493.507	2014-04-09T18:01:05.460862
989	Fede_2003	39	234839.868	2014-04-09T18:01:05.460862
990	adamc	31	234297.181	2014-04-09T18:01:05.460862
991	Nick_Sparrow	19	233943.226	2014-04-09T18:01:05.460862
992	mathrm	20	231690.414	2014-04-09T18:01:05.460862
993	aleio1	20	228488.493	2014-04-09T18:01:05.460862
994	kalika78	28	226973.098	2014-04-09T18:01:05.460862
995	SCIALABBA	17	226638.369	2014-04-09T18:01:05.460862
996	paso2cv	19	225616.946	2014-04-09T18:01:05.460862
997	racu	36	225593.733	2014-04-09T18:01:05.460862
998	quintino50	16	223447.998	2014-04-09T18:01:05.460862
999	m_drow	30	222957.586	2014-04-09T18:01:05.460862
1000	Iavernaro	19	222838.652	2014-04-09T18:01:05.460862
1001	ucozzl	22	222269.498	2014-04-09T18:01:05.460862
1002	saragalucio	26	220134.748	2014-04-09T18:01:05.460862
1003	cosimoelia	8	219441.557	2014-04-09T18:01:05.460862
1004	target	10	219273.828	2014-04-09T18:01:05.460862
1005	petercaskett	19	218393.045	2014-04-09T18:01:05.460862
1006	Xkeisti	18	218389.044	2014-04-09T18:01:05.460862
1007	Igor_kojo	26	218317.675	2014-04-09T18:01:05.460862
1008	sev	19	217607.911	2014-04-09T18:01:05.460862
1009	CECILIADEGUIDI	18	216438.54	2014-04-09T18:01:05.460862
1010	micio53	17	216385.202	2014-04-09T18:01:05.460862
1011	francydt	20	215855.13	2014-04-09T18:01:05.460862
1012	atonsesto	23	214705.6	2014-04-09T18:01:05.460862
1013	ciccio52	19	213229.612	2014-04-09T18:01:05.460862
1014	Stuntmanjoe94	19	210924.382	2014-04-09T18:01:05.460862
1015	sararota	30	210171.386	2014-04-09T18:01:05.460862
1016	Nomadje	18	210087.249	2014-04-09T18:01:05.460862
1017	CAF	23	207979.45	2014-04-09T18:01:05.460862
1018	Kibe85	18	206060.66	2014-04-09T18:01:05.460862
1019	giovannighislandi	19	205432.582	2014-04-09T18:01:05.460862
1020	nonmate	19	205338.916	2014-04-09T18:01:05.460862
1021	Wladimiro	17	204381.725	2014-04-09T18:01:05.460862
1022	1111111	14	204115.27	2014-04-09T18:01:05.460862
1023	joana76	18	203089.957	2014-04-09T18:01:05.460862
1024	percasa72	17	200598.376	2014-04-09T18:01:05.460862
1025	ilgiachi	11	200223.902	2014-04-09T18:01:05.460862
1026	milkyway	17	198864.337	2014-04-09T18:01:05.460862
1027	Dottor_X	17	198721.477	2014-04-09T18:01:05.460862
1028	Kopa	17	198186.995	2014-04-09T18:01:05.460862
1029	1BColomboGenova	16	197966.714	2014-04-09T18:01:05.460862
1030	lisa26	19	196680.752	2014-04-09T18:01:05.460862
1031	ballacoilupi	18	196408.515	2014-04-09T18:01:05.460862
1032	lucared	18	195194.138	2014-04-09T18:01:05.460862
1033	Maurnoulli	17	194761.716	2014-04-09T18:01:05.460862
1034	Mathias	19	194270.429	2014-04-09T18:01:05.460862
1035	giusy48	16	194122.307	2014-04-09T18:01:05.460862
1036	snuky	16	193629.553	2014-04-09T18:01:05.460862
1037	GBUccio	16	193293.768	2014-04-09T18:01:05.460862
1038	dragonball	20	192629.638	2014-04-09T18:01:05.460862
1039	Hatshepsut	20	192428.109	2014-04-09T18:01:05.460862
1040	gue54	19	192208.859	2014-04-09T18:01:05.460862
1041	petecchia	18	191262.121	2014-04-09T18:01:05.460862
1042	gio96	15	190776.18	2014-04-09T18:01:05.460862
1043	cinouga	19	190051.993	2014-04-09T18:01:05.460862
1044	michele2000	24	189733.433	2014-04-09T18:01:05.460862
1045	matna	19	188666.674	2014-04-09T18:01:05.460862
1046	ammirato	15	187001.856	2014-04-09T18:01:05.460862
1047	aa_andrea_aa	20	186833.551	2014-04-09T18:01:05.460862
1048	chioil	8	186786.161	2014-04-09T18:01:05.460862
1049	Micromega	17	186213.823	2014-04-09T18:01:05.460862
1050	mainevent	10	185330.205	2014-04-09T18:01:05.460862
1051	giovannino88	18	184404.64	2014-04-09T18:01:05.460862
1052	lorybianco	11	183302.08	2014-04-09T18:01:05.460862
1053	*Dory*	19	183051.657	2014-04-09T18:01:05.460862
1054	ciccichiricci	17	182638.785	2014-04-09T18:01:05.460862
1055	Mattiafloyd	17	181639.687	2014-04-09T18:01:05.460862
1056	Zael	20	181276.135	2014-04-09T18:01:05.460862
1057	valtomsgv	15	180850.431	2014-04-09T18:01:05.460862
1058	Sbraccia	15	180650.269	2014-04-09T18:01:05.460862
1059	gisola87	16	179706.402	2014-04-09T18:01:05.460862
1060	abc123zy	16	178547.707	2014-04-09T18:01:05.460862
1061	sergionella	17	173424.792	2014-04-09T18:01:05.460862
1062	lucagold	16	173024.53	2014-04-09T18:01:05.460862
1063	silviaf80	16	172353.353	2014-04-09T18:01:05.460862
1064	engluke89	17	170202.129	2014-04-09T18:01:05.460862
1065	SerenaSun	16	169968.02	2014-04-09T18:01:05.460862
1066	superdany17	15	169838.661	2014-04-09T18:01:05.460862
1067	rickvitalini	9	169610.206	2014-04-09T18:01:05.460862
1068	mariella223	17	168092.129	2014-04-09T18:01:05.460862
1069	DIEGHITOES	21	167498.386	2014-04-09T18:01:05.460862
1070	Matemau	17	167230.388	2014-04-09T18:01:05.460862
1071	PolpoPol	15	166899.692	2014-04-09T18:01:05.460862
1072	METALWARRIOR34	29	166364.055	2014-04-09T18:01:05.460862
1073	albo1000	16	165431.318	2014-04-09T18:01:05.460862
1074	pakys82ds	17	165148.016	2014-04-09T18:01:05.460862
1075	xseris	14	164356.38	2014-04-09T18:01:05.460862
1076	Pa	14	163206.15	2014-04-09T18:01:05.460862
1077	fiordo	9	163017.667	2014-04-09T18:01:05.460862
1078	terzaci	13	162958.216	2014-04-09T18:01:05.460862
1079	severina	16	162909.944	2014-04-09T18:01:05.460862
1080	f3d3rica4	14	162664.322	2014-04-09T18:01:05.460862
1081	adex64	14	160971.799	2014-04-09T18:01:05.460862
1082	giorgiagiolitti	18	160114.109	2014-04-09T18:01:05.460862
1083	LuckyLarry	8	155598.134	2014-04-09T18:01:05.460862
1084	gipero	15	154131.154	2014-04-09T18:01:05.460862
1085	Lambo94	15	153549.487	2014-04-09T18:01:05.460862
1086	nepero	15	153498.55	2014-04-09T18:01:05.460862
1087	giulio94	11	153468.629	2014-04-09T18:01:05.460862
1088	Lasker96	14	151367.466	2014-04-09T18:01:05.460862
1089	david69	15	150713.225	2014-04-09T18:01:05.460862
1090	jhovy2007	23	150311.241	2014-04-09T18:01:05.460862
1091	Bubble990	15	150180.336	2014-04-09T18:01:05.460862
1092	pulcesilvia	15	150174.866	2014-04-09T18:01:05.460862
1093	Alfrax	14	149844.302	2014-04-09T18:01:05.460862
1094	nella.decicco	20	149804.77	2014-04-09T18:01:05.460862
1095	Jackson-Faraday	18	148641.173	2014-04-09T18:01:05.460862
1096	maurona54	14	147114.61	2014-04-09T18:01:05.460862
1097	BorisM	9	146149.941	2014-04-09T18:01:05.460862
1098	andrej	14	145789.07	2014-04-09T18:01:05.460862
1099	andreafrancescangeli@excite.it	20	145317.728	2014-04-09T18:01:05.460862
1100	gstilton	16	145220.786	2014-04-09T18:01:05.460862
1101	menesbatto	14	145049.686	2014-04-09T18:01:05.460862
1102	andreapiazzi	15	142614.003	2014-04-09T18:01:05.460862
1103	mimmina	12	140576.245	2014-04-09T18:01:05.460862
1104	gemellobruce	13	139580.749	2014-04-09T18:01:05.460862
1105	3AMICALI	14	139487.691	2014-04-09T18:01:05.460862
1106	Katniss	5	139074.032	2014-04-09T18:01:05.460862
1107	Maicol.trivellato99	7	138601.549	2014-04-09T18:01:05.460862
1108	stefanofa	13	138274.932	2014-04-09T18:01:05.460862
1109	mattia001	18	137132.872	2014-04-09T18:01:05.460862
1110	Cesar mate	16	136415.701	2014-04-09T18:01:05.460862
1111	kettobip	13	135046.062	2014-04-09T18:01:05.460862
1112	sgamberla	14	135003.392	2014-04-09T18:01:05.460862
1113	Trilogy	13	134795.432	2014-04-09T18:01:05.460862
1114	ybla85	13	134443.332	2014-04-09T18:01:05.460862
1115	simoon29	13	134252.406	2014-04-09T18:01:05.460862
1116	alef0	13	134138.03	2014-04-09T18:01:05.460862
1117	mariorossi	10	133915.638	2014-04-09T18:01:05.460862
1118	Ivan7c3	16	133581.501	2014-04-09T18:01:05.460862
1119	missminu	14	133062.797	2014-04-09T18:01:05.460862
1120	rexy	13	132864.517	2014-04-09T18:01:05.460862
1121	MathsKate	14	131515.917	2014-04-09T18:01:05.460862
1122	Farouk.badaoui99	10	131300.576	2014-04-09T18:01:05.460862
1123	Livere	14	130994.274	2014-04-09T18:01:05.460862
1124	Fede76Fede76	13	130687.425	2014-04-09T18:01:05.460862
1125	samuele	8	130192.18	2014-04-09T18:01:05.460862
1126	giancarlo2002	18	128337.325	2014-04-09T18:01:05.460862
1127	SimoneMate	5	128118.736	2014-04-09T18:01:05.460862
1128	framar80	12	127267.825	2014-04-09T18:01:05.460862
1129	acmar85	14	126969.791	2014-04-09T18:01:05.460862
1130	frizio	12	126807.716	2014-04-09T18:01:05.460862
1131	rosaco	9	125778.634	2014-04-09T18:01:05.460862
1132	graphic_passion	9	125396.718	2014-04-09T18:01:05.460862
1133	Teorema_di_Fermat	14	125277.551	2014-04-09T18:01:05.460862
1134	orty78	13	123734.227	2014-04-09T18:01:05.460862
1135	lumiche	16	123493.201	2014-04-09T18:01:05.460862
1136	beltry	12	123064.165	2014-04-09T18:01:05.460862
1137	Brunone	11	122599.959	2014-04-09T18:01:05.460862
1138	Rorhin	12	122363.183	2014-04-09T18:01:05.460862
1139	peppy92	13	122230.829	2014-04-09T18:01:05.460862
1140	Athos25	12	120229.889	2014-04-09T18:01:05.460862
1141	xxxLuke89xxx	11	119760.414	2014-04-09T18:01:05.460862
1142	alessiog	13	119566.018	2014-04-09T18:01:05.460862
1143	rasmik	18	118766.309	2014-04-09T18:01:05.460862
1144	xf36429	14	117487.085	2014-04-09T18:01:05.460862
1145	Priori.emiliano	19	116028.497	2014-04-09T18:01:05.460862
1146	guardalavaca60	18	115043.671	2014-04-09T18:01:05.460862
1147	Marino82	4	114710.319	2014-04-09T18:01:05.460862
1148	larthia	15	113059.177	2014-04-09T18:01:05.460862
1149	mimminax3	14	112971.726	2014-04-09T18:01:05.460862
1150	enrico91	10	111912.477	2014-04-09T18:01:05.460862
1151	tnt27	11	111569.935	2014-04-09T18:01:05.460862
1152	longim	13	110682.876	2014-04-09T18:01:05.460862
1153	MrsHydrargirum	10	110470.113	2014-04-09T18:01:05.460862
1154	johnee	11	110378.483	2014-04-09T18:01:05.460862
1155	engluke	12	110208.377	2014-04-09T18:01:05.460862
1156	sposetti	11	110136.945	2014-04-09T18:01:05.460862
1157	anonim55	6	109680.346	2014-04-09T18:01:05.460862
1158	mattia.ghizzi	7	109680.242	2014-04-09T18:01:05.460862
1159	mirabel	13	109655.514	2014-04-09T18:01:05.460862
1160	Annetta_91	11	108955.079	2014-04-09T18:01:05.460862
1161	maurizio.picen	14	108356.491	2014-04-09T18:01:05.460862
1162	Mr.X	12	108308.357	2014-04-09T18:01:05.460862
1163	MartinaM_96	14	108257.735	2014-04-09T18:01:05.460862
1164	went89	19	108015.504	2014-04-09T18:01:05.460862
1165	cartorama	7	106796.306	2014-04-09T18:01:05.460862
1166	Rabbogliati	4	106625	2014-04-09T18:01:05.460862
1167	patrycya	19	106622.067	2014-04-09T18:01:05.460862
1168	potu	11	105852.337	2014-04-09T18:01:05.460862
1169	Stef86	12	105566.588	2014-04-09T18:01:05.460862
1170	mancho88	10	105426.695	2014-04-09T18:01:05.460862
1171	Layla142	11	104732.078	2014-04-09T18:01:05.460862
1172	Costantini	10	104240.963	2014-04-09T18:01:05.460862
1173	tempiese	13	104103.501	2014-04-09T18:01:05.460862
1174	Maxp20	8	103363.98	2014-04-09T18:01:05.460862
1175	donlurio	13	102907.849	2014-04-09T18:01:05.460862
1176	visinoni	6	102269.454	2014-04-09T18:01:05.460862
1177	silbolero	16	102235.749	2014-04-09T18:01:05.460862
1178	Crissy31	11	101980.859	2014-04-09T18:01:05.460862
1179	olivitosal	13	100751.534	2014-04-09T18:01:05.460862
1180	rinux64	11	100664.597	2014-04-09T18:01:05.460862
1181	01044059	11	99731.238	2014-04-09T18:01:05.460862
1182	fra_pozz	10	98738.482	2014-04-09T18:01:05.460862
1183	Emy_95	12	98662.134	2014-04-09T18:01:05.460862
1184	patmanga	13	98640.868	2014-04-09T18:01:05.460862
1185	Ribald	10	98612.542	2014-04-09T18:01:05.460862
1186	EndeM	10	98597.152	2014-04-09T18:01:05.460862
1187	FISI94	11	98511.876	2014-04-09T18:01:05.460862
1188	Euclid	9	98460.168	2014-04-09T18:01:05.460862
1189	buddyson	10	98416.136	2014-04-09T18:01:05.460862
1190	PrimaBColomboGenova	10	98050.916	2014-04-09T18:01:05.460862
1191	rocchiccioli	9	97984.884	2014-04-09T18:01:05.460862
1192	Zefiro	10	97784.932	2014-04-09T18:01:05.460862
1193	dario98	8	97418.071	2014-04-09T18:01:05.460862
1194	ironman89	11	97283.679	2014-04-09T18:01:05.460862
1195	Dubbiocarogna	10	96435.262	2014-04-09T18:01:05.460862
1196	Cochis	11	96417.051	2014-04-09T18:01:05.460862
1197	1AndreA8	11	96178.376	2014-04-09T18:01:05.460862
1198	mozart	11	96043.432	2014-04-09T18:01:05.460862
1199	Bigliotti	11	95851.156	2014-04-09T18:01:05.460862
1200	pierino	12	95044.322	2014-04-09T18:01:05.460862
1201	stefano88	13	94593.519	2014-04-09T18:01:05.460862
1202	acs2009	28	94401.846	2014-04-09T18:01:05.460862
1203	bluec	11	94192.5	2014-04-09T18:01:05.460862
1204	1C	8	93921.345	2014-04-09T18:01:05.460862
1205	Swamplie	15	92789.381	2014-04-09T18:01:05.460862
1206	odnarbodla	11	92770.061	2014-04-09T18:01:05.460862
1207	marcello.ferrini	9	92693.47	2014-04-09T18:01:05.460862
1208	piero_goku	12	92680.758	2014-04-09T18:01:05.460862
1209	ndrdsmm	12	92545.07	2014-04-09T18:01:05.460862
1210	3Bs	4	92492.9	2014-04-09T18:01:05.460862
1211	FrodoBaggins	9	92230.53	2014-04-09T18:01:05.460862
1212	cavia34	10	92024.606	2014-04-09T18:01:05.460862
1213	zippolo	10	91049.18	2014-04-09T18:01:05.460862
1214	busonero	9	90605.235	2014-04-09T18:01:05.460862
1215	patti13	15	90220.66	2014-04-09T18:01:05.460862
1216	faby8280	4	90169.54	2014-04-09T18:01:05.460862
1217	nanna98	13	90141.784	2014-04-09T18:01:05.460862
1218	luciami	9	89992.777	2014-04-09T18:01:05.460862
1219	Cg	11	89973.907	2014-04-09T18:01:05.460862
1220	Alexpagliari	5	89771.762	2014-04-09T18:01:05.460862
1221	Marians	10	89693.562	2014-04-09T18:01:05.460862
1222	pati13	13	89528.728	2014-04-09T18:01:05.460862
1223	Chaira	5	88814.404	2014-04-09T18:01:05.460862
1224	albertoreineri2002	16	88412.621	2014-04-09T18:01:05.460862
1225	giuly89heidi	9	87634.629	2014-04-09T18:01:05.460862
